"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00516228","1940-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","185.6","6","81.9",",6","30",",6","12",",6","1",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","13.3",",6,20,+","0",",,6,31,+","26.4",",,6,09,","27.8",",6,27,+","","","8.6","6","0.0",",6","147.8",",,,6","0",",,,6","20.97",",6","26.15",",,,6","15.79",",,,6","",""
"USC00516228","1940-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","321.1","6","135.5",",6","30",",6","14",",6","2",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","16.1",",6,11,","0",",,6,30,+","28.2",",,6,06,","28.9",",6,21,","","","8.6","6","0.0",",6","181.9",",,,6","0",",,,6","22.85",",6","26.49",",,,6","19.20",",,,6","",""
"USC00516228","1940-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","468.6","6","147.5",",6","30","1,6","17","1,6","3","1,6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","17.8",",6,30,","0",",,6,31,+","85.9","1,,6,14,+","28.9",",6,15,+","","","8.6","6","0.0",",6","397.1","1,,,6","0",",,,6","23.09",",6","26.33",",,,6","19.85",",,,6","",""
"USC00516228","1940-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","649.1","6","180.5",",6","29","1,6","10","1,6","0","1,6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","18.9",",6,11,","0",",,6,30,+","12.7","1,,6,30,","28.9",",6,05,","","","8.6","6","0.0",",6","76.4","1,,,6","0",",,,6","24.35",",6","27.41",",,,6","21.29",",,,6","",""
"USC00516228","1940-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","838.7","6","189.6","2,6","25",",6","6",",6","0",",6","0",",6","0","2,6","0","2,6","0",",6","31",",6","0",",6","19.4","2,6,25,","0",",,6,31,+","21.6",",,6,31,","29.4",",6,27,+","","","0.0","6","0.0",",6","76.0",",,,6","0",",,,6","24.87","2,6","27.87",",,,6","21.86","2,,,6","",""
"USC00516228","1940-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1041.5","6","202.8",",6","31",",6","23",",6","2",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","21.7",",6,30,+","0",",,6,31,+","33.0",",,6,17,","28.3",",6,22,+","","","0.0","6","0.0",",6","196.8",",,,6","0",",,,6","24.88",",6","27.24",",,,6","22.52",",,,6","",""
"USC00516228","1940-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1227.0","6","185.5",",6","29",",6","13",",6","0",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","17.8",",6,23,","0",",,6,30,+","17.8",",,6,19,","30.0",",6,16,+","","","0.0","6","0.0",",6","109.0",",,,6","0",",,,6","24.52",",6","27.65",",,,6","21.38",",,,6","",""
"USC00516228","1940-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1414.2","6","187.2",",6","30",",6","16",",6","1",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","18.3",",6,18,+","0",",,6,31,+","27.2",",,6,19,","29.4",",6,17,+","","","0.0","6","0.0",",6","170.0",",,,6","0",",,,6","24.37",",6","27.73",",,,6","21.02",",,,6","",""
"USC00516228","1940-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1565.1","6","150.9",",6","30",",6","14",",6","1",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","17.2",",6,21,","0",",,6,30,+","82.0",",,6,20,","28.9",",6,09,","","","0.0","6","0.0",",6","188.4",",,,6","0",",,,6","23.36",",6","26.69",",,,6","20.04",",,,6","",""
"USC00516228","1940-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1671.1","6","106.0","1,6","30",",6","20",",6","0",",6","0",",6","0","1,6","0","1,6","0",",6","31",",6","0",",6","14.4","1,6,25,","0",",,6,31,+","11.4",",,6,31,","27.8",",6,22,","","","0.3","6","0.3",",6","123.9",",,,6","0",",,,6","21.88","1,6","25.66",",,,6","18.09","1,,,6","",""
"USC00516228","1941-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","80.9","6","80.9","1,6","24",",6","10",",6","0",",6","0",",6","0",",6","0",",6","0","1,6","30","1,6","0","1,6","13.9",",6,17,+","0",",,6,31,+","20.3",",,6,27,","27.8","1,6,20,","","","0.3","6","0.0","1,6","109.0",",,,6","0",",,,6","21.05","1,6","25.24","1,,,6","16.86",",,,6","",""
"USC00516228","1941-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","135.1","6","54.2",",6","23",",6","8",",6","0",",6","0",",6","0",",6","0",",6","0",",6","28",",6","0",",6","11.7",",6,08,","0",",,6,28,+","20.3",",,6,17,","27.2",",6,23,+","","","2.8","6","2.5",",6","73.8",",,,6","0",",,,6","20.18",",6","24.70",",,,6","15.66",",,,6","",""
"USC00516228","1941-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","210.1","6","75.0",",6","31",",6","14",",6","2",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","15.6",",6,14,+","0",",,6,31,+","44.2",",,6,14,","26.7",",6,13,","","","3.3","6","0.5",",6","185.7",",,,6","0",",,,6","20.73",",6","23.47",",,,6","18.00",",,,6","",""
"USC00516228","1941-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","329.5","6","119.4",",6","28",",6","5",",6","2",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","15.6",",6,16,","0",",,6,30,+","47.0",",,6,05,","27.8",",6,26,+","","","3.3","6","0.0",",6","131.6",",,,6","0",",,,6","22.31",",6","25.65",",,,6","18.98",",,,6","",""
"USC00516228","1941-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","450.4","6","120.9",",6","29",",6","11",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","16.1",",6,23,+","0",",,6,31,+","19.1",",,6,09,","27.2",",6,06,","","","3.3","6","0.0",",6","84.3",",,,6","0",",,,6","22.23",",6","25.35",",,,6","19.12",",,,6","",""
"USC00516228","1941-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","613.2","6","162.8",",6","28",",6","16",",6","1",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","17.8",",6,03,+","0",",,6,30,+","45.0",",,6,25,","28.3",",6,08,","","","3.3","6","0.0",",6","152.9",",,,6","0",",,,6","23.76",",6","26.75",",,,6","20.77",",,,6","",""
"USC00516228","1941-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","795.6","6","182.4",",6","31",",6","16",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","20.0",",6,14,+","0",",,6,31,+","18.3",",,6,11,","30.0",",6,26,","","","0.0","6","0.0",",6","120.5",",,,6","0",",,,6","24.22",",6","27.09",",,,6","21.35",",,,6","",""
"USC00516228","1941-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","977.3","6","181.7","2,6","29",",6","14",",6","0",",6","0",",6","0","2,6","0","2,6","0",",6","31",",6","0",",6","18.3","2,6,14,","0",",,6,31,+","19.1",",,6,04,","30.0",",6,15,","","","0.0","6","0.0",",6","151.0",",,,6","0",",,,6","24.62","2,6","27.53",",,,6","21.72","2,,,6","",""
"USC00516228","1941-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1173.2","6","195.9",",6","28",",6","14",",6","2",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","18.9",",6,12,","","","46.7",",,6,06,","30.0",",6,15,","","","0.0","6","0.0",",6","163.1",",,,6","","","24.86",",6","27.84",",,,6","21.88",",,,6","",""
"USC00516228","1941-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1341.4","6","168.2",",6","31",",6","17",",6","6",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","18.3",",6,21,","","","198.1",",,6,24,","30.0",",6,31,+","","","0.0","6","0.0",",6","649.8",",,,6","","","23.76",",6","26.55",",,,6","20.96",",,,6","",""
"USC00516228","1941-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1467.0","6","125.6",",6","30",",6","8",",6","0",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","15.0",",6,30,+","0",",,6,30,+","11.2",",,6,06,","28.9",",6,04,+","","","0.0","6","0.0",",6","64.7",",,,6","0",",,,6","22.52",",6","26.18",",,,6","18.85",",,,6","",""
"USC00516228","1941-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1551.5","6","84.5","1,6","28",",6","16",",6","0",",6","0",",6","0",",6","0",",6","0","1,6","30","1,6","0","1,6","14.4",",6,31,","0",",,6,31,+","17.8",",,6,30,","26.1","1,6,21,","","","0.0","6","0.0","1,6","139.1",",,,6","0",",,,6","21.16","1,6","24.20","1,,,6","18.13",",,,6","",""
"USC00516228","1942-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","64.9","6","64.9",",6","25",",6","9",",6","1",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","11.7",",6,03,","0",",,6,31,+","25.9",",,6,26,","27.2",",6,31,+","","","1.9","6","1.9",",6","106.0",",,,6","0",",,,6","20.36",",6","25.03",",,,6","15.70",",,,6","",""
"USC00516228","1942-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","133.6","6","68.7","1,6","27",",6","17",",6","4",",6","0",",6","0","1,6","0","1,6","0",",6","26",",6","0",",6","15.0","1,6,25,+","0",",,6,28,+","120.9",",,6,06,","27.8",",6,09,+","","","2.2","6","0.3",",6","354.1",",,,6","0",",,,6","20.91","1,6","24.60",",,,6","17.21","1,,,6","",""
"USC00516228","1942-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","163.9","6","30.3","1,6","26",",6","20",",6","4",",6","0",",6","0","1,6","0","1,6","0",",6","25",",6","0",",6","13.3","1,6,09,","0",",,6,31,+","96.5",",,6,09,","25.0",",6,03,","","","10.6","6","8.4",",6","436.9",",,,6","0",",,,6","19.04","1,6","22.21",",,,6","15.88","1,,,6","",""
"USC00516228","1942-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","232.6","6","68.7",",6","28",",6","12",",6","2",",6","0",",6","0",",6","0",",6","0",",6","29",",6","0",",6","13.3",",6,04,+","0",",,6,30,+","40.6",",,6,06,","28.3",",6,25,","","","10.6","6","0.0",",6","169.4",",,,6","0",",,,6","20.62",",6","24.04",",,,6","17.20",",,,6","",""
"USC00516228","1942-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","374.4","6","141.8","1,6","24",",6","10",",6","0",",6","0",",6","0",",6","0",",6","0","1,6","30","1,6","0","1,6","16.7",",6,14,+","0",",,6,31,+","13.2",",,6,26,","29.4","1,6,16,+","","","10.6","6","0.0","1,6","82.2",",,,6","0",",,,6","23.06","1,6","26.70","1,,,6","19.41",",,,6","",""
"USC00516228","1942-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","538.2","6","163.8",",6","26",",6","17",",6","2",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","18.3",",6,02,","0",",,6,30,+","33.0",",,6,10,","29.4",",6,18,","","","10.6","6","0.0",",6","176.9",",,,6","0",",,,6","23.79",",6","26.80",",,,6","20.78",",,,6","",""
"USC00516228","1942-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","714.6","6","176.4",",6","29",",6","17",",6","1",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","18.9",",6,18,+","0",",,6,31,+","32.5",",,6,26,","28.9",",6,25,+","","","0.0","6","0.0",",6","190.6",",,,6","0",",,,6","24.02",",6","26.84",",,,6","21.21",",,,6","",""
"USC00516228","1942-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","905.7","6","191.1","1,6","28","3,6","16","3,6","0","3,6","0",",6","0","1,6","0","1,6","0",",6","31",",6","0",",6","20.6","1,6,02,","0",",,6,31,+","13.2","3,,6,03,","29.4",",6,29,+","","","0.0","6","0.0",",6","102.0","3,,,6","0",",,,6","24.69","1,6","27.67",",,,6","21.72","1,,,6","",""
"USC00516228","1942-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1092.4","6","186.7",",6","28","1,6","15","1,6","1","1,6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","18.9",",6,24,+","0",",,6,30,+","43.2","1,,6,27,","30.6",",6,22,","","","0.0","6","0.0",",6","152.7","1,,,6","0",",,,6","24.56",",6","27.97",",,,6","21.14",",,,6","",""
"USC00516228","1942-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1250.0","6","157.6","3,6","26","4,6","11","4,6","2","4,6","0",",6","0","3,6","0","3,6","0",",6","31",",6","0",",6","17.8","3,6,31,","0",",,6,31,+","51.3","4,,6,22,","29.4",",6,19,","","","0.0","6","0.0",",6","176.0","4,,,6","0",",,,6","23.92","3,6","27.38",",,,6","20.46","3,,,6","",""
"USC00516228","1942-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1397.4","6","147.4","1,6","29",",6","16",",6","1",",6","0",",6","0",",6","0",",6","0","1,6","29","1,6","0","1,6","18.3",",6,26,","0",",,6,30,+","61.0",",,6,30,","28.9","1,6,22,","","","0.0","6","0.0","1,6","193.8",",,,6","0",",,,6","23.44","1,6","26.95","1,,,6","19.92",",,,6","",""
"USC00516228","1942-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1528.4","6","131.0","1,6","31",",6","17",",6","6",",6","0",",6","0","1,6","0","1,6","0",",6","31",",6","0",",6","15.6","1,6,11,+","0",",,6,31,+","68.6",",,6,14,","28.3",",6,19,","","","0.0","6","0.0",",6","385.5",",,,6","0",",,,6","22.69","1,6","25.99",",,,6","19.40","1,,,6","",""
"USC00516228","1943-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","100.0","6","100.0",",6","30","1,6","14","1,6","5","1,6","","","0",",6","0",",6","0",",6","31",",6","0",",6","13.3",",6,16,+","","","92.7","1,,6,03,","28.9",",6,11,","","","0.6","6","0.6",",6","333.8","1,,,6","","","21.54",",6","25.55",",,,6","17.53",",,,6","",""
"USC00516228","1943-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","166.6","6","66.6",",6","27",",6","14",",6","1",",6","","","0",",6","0",",6","0",",6","28",",6","0",",6","11.7",",6,13,","","","50.0",",,6,25,","27.2",",6,21,","","","1.5","6","0.9",",6","143.3",",,,6","","","20.68",",6","24.96",",,,6","16.40",",,,6","",""
"USC00516228","1943-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","226.4","6","59.8","1,6","30",",6","15",",6","2",",6","","","0","1,6","0","1,6","0",",6","31",",6","0",",6","11.7","1,6,14,","","","104.1",",,6,09,","26.7",",6,26,+","","","5.4","6","3.9",",6","262.6",",,,6","","","20.17","1,6","24.53",",,,6","15.82","1,,,6","",""
"USC00516228","1943-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","332.5","6","106.1","1,6","29",",6","16",",6","1",",6","","","0",",6","0",",6","0","1,6","29","1,6","0","1,6","15.0",",6,12,","","","25.4",",,6,13,","27.8","1,6,26,","","","5.4","6","0.0","1,6","169.7",",,,6","","","21.98","1,6","25.06","1,,,6","18.91",",,,6","",""
"USC00516228","1943-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","474.6","6","142.1","2,6","29","1,6","17","1,6","3","1,6","","","0","2,6","0","2,6","0",",6","31",",6","0",",6","16.7","2,6,04,","","","50.8","1,,6,13,","28.9",",6,23,+","","","5.4","6","0.0",",6","202.4","1,,,6","","","23.24","2,6","27.07",",,,6","19.41","2,,,6","",""
"USC00516228","1943-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","645.8","6","171.2","1,6","28",",6","8",",6","0",",6","","","0","1,6","0","1,6","0",",6","30",",6","0",",6","17.8","1,6,08,+","","","23.9",",,6,01,","30.6",",6,08,","","","5.4","6","0.0",",6","94.6",",,,6","","","24.28","1,6","27.64",",,,6","20.91","1,,,6","",""
"USC00516228","1943-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","833.2","6","187.4",",6","27",",6","15",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","20.0",",6,02,","","","24.6",",,6,05,","29.4",",6,28,","","","0.0","6","0.0",",6","150.0",",,,6","","","24.38",",6","27.05",",,,6","21.71",",,,6","",""
"USC00516228","1943-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1022.2","6","189.0",",6","27",",6","14",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","20.6",",6,15,+","","","39.6",",,6,23,","28.9",",6,21,","","","0.0","6","0.0",",6","140.0",",,,6","","","24.43",",6","27.41",",,,6","21.45",",,,6","",""
"USC00516228","1943-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1198.1","6","175.9",",6","27","1,6","12","1,6","0","1,6","","","0",",6","0",",6","0",",6","30",",6","0",",6","18.3",",6,23,+","","","15.2","1,,6,24,","31.1",",6,22,","","","0.0","6","0.0",",6","80.1","1,,,6","","","24.20",",6","27.82",",,,6","20.57",",,,6","",""
"USC00516228","1943-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1376.5","6","178.4","1,6","29",",6","12",",6","0",",6","","","0","1,6","0","1,6","0",",6","31",",6","0",",6","18.9","1,6,31,+","","","21.6",",,6,31,","30.0",",6,13,+","","","0.0","6","0.0",",6","114.5",",,,6","","","24.28","1,6","27.94",",,,6","20.61","1,,,6","",""
"USC00516228","1943-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1508.5","6","132.0",",6","29",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","14.4",",6,24,","","","7.6",",,6,30,","28.3",",6,06,+","","","0.0","6","0.0",",6","39.4",",,,6","","","22.73",",6","26.94",",,,6","18.52",",,,6","",""
"USC00516228","1943-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1597.7","6","89.2",",6","31",",6","16",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","14.4",",6,29,+","","","45.7",",,6,27,","27.2",",6,20,+","","","0.0","6","0.0",",6","255.6",",,,6","","","21.21",",6","25.68",",,,6","16.74",",,,6","",""
"USC00516228","1944-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","83.5","","83.5","2,6","25",",6","6",",6","0",",6","","","0","2,6","0","2,6","0",",6","31",",6","0",",6","15.0","2,6,31,+","","","10.2",",,6,26,","27.8",",6,24,+","","","0.0","","0.0",",6","43.4",",,,6","","","21.24","2,6","25.53",",,,6","16.96","2,,,6","",""
"USC00516228","1944-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","148.7","","65.2","1,6","29",",6","18",",6","1",",6","","","0","1,6","0","1,6","0",",6","29",",6","0",",6","13.9","1,6,12,+","","","26.7",",,6,23,","27.8",",6,25,+","","","0.0","","0.0",",6","203.8",",,,6","","","20.66","1,6","26.20",",,,6","15.13","1,,,6","",""
"USC00516228","1944-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","214.7","","66.0",",6","31",",6","14",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","13.9",",6,08,+","","","102.9",",,6,10,","27.8",",6,15,","","","0.6","","0.6",",6","345.9",",,,6","","","20.44",",6","25.76",",,,6","15.13",",,,6","",""
"USC00516228","1944-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","333.4","","118.7",",6","30",",6","12",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","15.6",",6,05,+","","","10.2",",,6,20,","27.8",",6,25,","","","0.6","","0.0",",6","80.0",",,,6","","","22.29",",6","25.71",",,,6","18.86",",,,6","",""
